"id";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"F8";"F9";"F10";"FDR1";"FDR2";"FDR3";"FDR4";"FDR5";"FDR6";"FDR7";"FDR8";"FDR9";"FDR10"
"240";240;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"241";241;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"242";242;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"243";243;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"244";244;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"245";245;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"246";246;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"247";247;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"248";248;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"249";249;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"250";250;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"251";251;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"252";252;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"253";253;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"254";254;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"255";255;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"256";256;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"257";257;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"258";258;"MUN(A)";"CHE(H)";"HUD(A)";"LIV(H)";"BOU(A)";"WBA(H)";"SWA(A)";"EVE(H)";"STK(A)";"MCI(H)";"4";"5";"2";"4";"2";"2";"2";"3";"2";"4"
"259";259;"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"LEI(A)";"2";"4";"2";"2";"5";"2";"1";"2";"4";"3"
"260";260;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"261";261;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"262";262;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"263";263;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"264";264;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"265";265;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"266";266;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"267";267;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"268";268;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"269";269;"SWA(H)";"BUR(A)";"SOU(H)";"MCI(A)";"MUN(A)";"CHE(H)";"NEW(A)";"WHU(H)";"TOT(A)";"EVE(H)";"2";"3";"2";"4";"4";"5";"2";"2";"5";"3"
"270";270;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"271";271;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"272";272;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"273";273;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"274";274;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"275";275;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"276";276;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"277";277;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"278";278;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"279";279;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"280";280;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"281";281;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"282";282;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"283";283;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"284";284;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"285";285;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"286";286;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"287";287;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"288";288;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"289";289;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"290";290;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"291";291;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"292";292;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"293";293;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"294";294;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"295";295;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"296";296;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"297";297;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"298";298;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"299";299;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"300";300;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"301";301;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"302";302;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"303";303;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"304";304;"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"MUN(A)";"2";"2";"2";"2";"4";"3";"2";"3";"2";"4"
"305";305;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"306";306;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"307";307;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"308";308;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"309";309;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"310";310;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"311";311;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"312";312;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"313";313;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"314";314;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"315";315;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"316";316;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"317";317;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"318";318;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"319";319;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"320";320;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"321";321;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"322";322;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"323";323;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"324";324;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"325";325;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"326";326;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"327";327;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"328";328;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"329";329;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"330";330;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"331";331;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"332";332;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"333";333;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"334";334;"TOT(A)";"CRY(H)";"LIV(A)";"HUD(H)";"EVE(A)";"WHU(H)";"MCI(A)";"NEW(H)";"SOU(A)";"SWA(H)";"5";"2";"4";"1";"4";"2";"4";"2";"3";"2"
"335";335;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"336";336;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"337";337;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"338";338;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"339";339;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"340";340;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"341";341;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"342";342;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"343";343;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"344";344;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"345";345;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"346";346;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"347";347;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"348";348;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"349";349;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"350";350;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"351";351;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"352";352;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"353";353;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"354";354;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"355";355;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"356";356;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"357";357;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"358";358;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"359";359;"CHE(A)";"TOT(H)";"MUN(A)";"BOU(H)";"BUR(H)";"BHA(A)";"ARS(H)";"LEI(A)";"WAT(H)";"CRY(A)";"5";"4";"4";"2";"1";"2";"4";"3";"2";"2"
